非洲	Afrique
分類:1252年過世	Catégorie:Décès en 1252
分類:1256年出世	Catégorie:Naissance en 1256
分類:1259年	Catégorie:1259
分類:1261年	Catégorie:1261
分類:1264年	Catégorie:1264
分類:1264年過世	Catégorie:Décès en 1264
分類:1275年過世	Catégorie:Décès en 1275
分類:1278年	Catégorie:1278
分類:1279年過世	Catégorie:Décès en 1279
分類:1281年過世	Catégorie:Décès en 1281
分類:1282年過世	Catégorie:Décès en 1282
分類:1284年	Catégorie:1284
分類:1286年	Catégorie:1286
分類:1288年過世	Catégorie:Décès en 1288
分類:1289年過世	Catégorie:Décès en 1289
分類:1291年	Catégorie:1291
分類:1293年過世	Catégorie:Décès en 1293
分類:1295年過世	Catégorie:Décès en 1295
分類:1297年過世	Catégorie:Décès en 1297
分類:1299年	Catégorie:1299
分類:1300年	Catégorie:1300
分類:1300年過世	Catégorie:Décès en 1300
分類:1302年	Catégorie:1302
分類:1302年過世	Catégorie:Décès en 1302
分類:1304年	Catégorie:1304
分類:1304年過世	Catégorie:Décès en 1304
分類:1306年過世	Catégorie:Décès en 1306
分類:1307年過世	Catégorie:Décès en 1307
分類:1308年過世	Catégorie:Décès en 1308
分類:1312年	Catégorie:1312
分類:1312年過世	Catégorie:Décès en 1312
分類:1316年	Catégorie:1316
分類:1318年	Catégorie:1318
分類:1320年	Catégorie:1320
分類:1323年	Catégorie:1323
分類:1324年	Catégorie:1324
分類:1324年過世	Catégorie:Décès en 1324
分類:1326年	Catégorie:1326
分類:1326年過世	Catégorie:Décès en 1326
分類:1327年過世	Catégorie:Décès en 1327
分類:1334年	Catégorie:1334
分類:1337年	Catégorie:1337
分類:1339年	Catégorie:1339
分類:1340年	Catégorie:1340
分類:1344年	Catégorie:1344
分類:1345年	Catégorie:1345
分類:1347年	Catégorie:1347
分類:1353年過世	Catégorie:Décès en 1353
分類:1355年過世	Catégorie:Décès en 1355
分類:1357年	Catégorie:1357
分類:1357年過世	Catégorie:Décès en 1357
分類:1360年過世	Catégorie:Décès en 1360
分類:1362年	Catégorie:1362
分類:1363年	Catégorie:1363
分類:1368年	Catégorie:1368
分類:1372年	Catégorie:1372
分類:1376年過世	Catégorie:Décès en 1376
分類:1380年	Catégorie:1380
分類:1382年過世	Catégorie:Décès en 1382
分類:1384年過世	Catégorie:Décès en 1384
分類:2014年	Catégorie:2014
分類:2015年	Catégorie:2015
分類:1387年	Catégorie:1387
分類:2029年	Catégorie:2029
分類:1390年過世	Catégorie:Décès en 1390
分類:1392年	Catégorie:1392
分類:1393年過世	Catégorie:Décès en 1393
分類:1395年過世	Catégorie:Décès en 1395
分類:1396年過世	Catégorie:Décès en 1396
分類:1398年	Catégorie:1398
分類:1400年	Catégorie:1400
分類:1402年	Catégorie:1402
分類:1403年	Catégorie:1403
分類:1404年過世	Catégorie:Décès en 1404
分類:1405年過世	Catégorie:Décès en 1405
分類:1407年	Catégorie:1407
分類:1409年	Catégorie:1409
分類:1410年	Catégorie:1410
分類:1411年	Catégorie:1411
分類:1412年	Catégorie:1412
分類:1412年過世	Catégorie:Décès en 1412
分類:1413年過世	Catégorie:Décès en 1413
分類:1416年	Catégorie:1416
分類:1416年過世	Catégorie:Décès en 1416
分類:1418年過世	Catégorie:Décès en 1418
分類:1420年過世	Catégorie:Décès en 1420
分類:1423年	Catégorie:1423
分類:1425年	Catégorie:1425
分類:1425年過世	Catégorie:Décès en 1425
分類:1427年	Catégorie:1427
分類:1427年過世	Catégorie:Décès en 1427
分類:1428年過世	Catégorie:Décès en 1428
分類:1432年過世	Catégorie:Décès en 1432
分類:1438年	Catégorie:1438
分類:1438年過世	Catégorie:Décès en 1438
分類:1439年過世	Catégorie:Décès en 1439
分類:1441年	Catégorie:1441
分類:1442年	Catégorie:1442
分類:1442年過世	Catégorie:Décès en 1442
分類:1444年	Catégorie:1444
分類:1446年	Catégorie:1446
分類:1446年過世	Catégorie:Décès en 1446
分類:1448年	Catégorie:1448
分類:1448年過世	Catégorie:Décès en 1448
分類:1451年過世	Catégorie:Décès en 1451
分類:1452年過世	Catégorie:Décès en 1452
分類:1454年	Catégorie:1454
分類:1455年	Catégorie:1455
分類:1456年過世	Catégorie:Décès en 1456
分類:1459年	Catégorie:1459
分類:1459年過世	Catégorie:Décès en 1459
分類:1461年	Catégorie:1461
分類:1462年過世	Catégorie:Décès en 1462
分類:1464年過世	Catégorie:Décès en 1464
分類:1469年	Catégorie:1469
分類:1473年過世	Catégorie:Décès en 1473
分類:1474年過世	Catégorie:Décès en 1474
分類:1477年	Catégorie:1477
分類:1477年過世	Catégorie:Décès en 1477
分類:1478年過世	Catégorie:Décès en 1478
分類:1502年	Catégorie:1502
分類:1482年過世	Catégorie:Décès en 1482
分類:1484年	Catégorie:1484
分類:1485年	Catégorie:1485
分類:1485年過世	Catégorie:Décès en 1485
分類:1487年	Catégorie:1487
分類:1488年	Catégorie:1488
分類:1489年	Catégorie:1489
分類:1492年	Catégorie:1492
分類:1493年過世	Catégorie:Décès en 1493
分類:1495年	Catégorie:1495
分類:1505年過世	Catégorie:Décès en 1505
分類:1506年過世	Catégorie:Décès en 1506
分類:1509年過世	Catégorie:Décès en 1509
分類:1510年過世	Catégorie:Décès en 1510
分類:1513年過世	Catégorie:Décès en 1513
分類:1515年	Catégorie:1515
分類:1515年過世	Catégorie:Décès en 1515
分類:1518年	Catégorie:1518
分類:1518年過世	Catégorie:Décès en 1518
分類:1522年過世	Catégorie:Décès en 1522
分類:1523年過世	Catégorie:Décès en 1523
分類:1525年過世	Catégorie:Décès en 1525
分類:1527年過世	Catégorie:Décès en 1527
分類:1528年過世	Catégorie:Décès en 1528
分類:1530年過世	Catégorie:Décès en 1530
分類:1531年過世	Catégorie:Décès en 1531
分類:1533年	Catégorie:1533
分類:1533年過世	Catégorie:Décès en 1533
分類:1535年	Catégorie:1535
分類:1537年	Catégorie:1537
分類:1537年過世	Catégorie:Décès en 1537
分類:1540年	Catégorie:1540
分類:1540年過世	Catégorie:Décès en 1540
分類:1543年過世	Catégorie:Décès en 1543
分類:1546年	Catégorie:1546
分類:1551年	Catégorie:1551
分類:1552年	Catégorie:1552
分類:1552年過世	Catégorie:Décès en 1552
分類:1555年	Catégorie:1555
分類:1555年過世	Catégorie:Décès en 1555
分類:1559年過世	Catégorie:Décès en 1559
分類:1561年	Catégorie:1561
分類:1563年	Catégorie:1563
分類:1563年過世	Catégorie:Décès en 1563
分類:1566年	Catégorie:1566
分類:1566年過世	Catégorie:Décès en 1566
分類:1569年	Catégorie:1569
分類:1572年	Catégorie:1572
分類:1572年過世	Catégorie:Décès en 1572
分類:1575年	Catégorie:1575
分類:1578年	Catégorie:1578
分類:1578年過世	Catégorie:Décès en 1578
分類:1580年	Catégorie:1580
分類:1580年過世	Catégorie:Décès en 1580
分類:1582年	Catégorie:1582
分類:1582年過世	Catégorie:Décès en 1582
分類:1584年過世	Catégorie:Décès en 1584
分類:1595年	Catégorie:1595
分類:1599年過世	Catégorie:Décès en 1599
分類:1605年	Catégorie:1605
分類:1605年過世	Catégorie:Décès en 1605
分類:1607年	Catégorie:1607
分類:1607年過世	Catégorie:Décès en 1607
分類:1609年過世	Catégorie:Décès en 1609
分類:1611年	Catégorie:1611
分類:1611年過世	Catégorie:Décès en 1611
分類:1615年	Catégorie:1615
分類:1618年	Catégorie:1618
分類:1618年過世	Catégorie:Décès en 1618
分類:1620年	Catégorie:1620
分類:1620年過世	Catégorie:Décès en 1620
分類:1622年	Catégorie:1622
分類:1624年	Catégorie:1624
分類:1624年過世	Catégorie:Décès en 1624
分類:1626年	Catégorie:1626
分類:1626年過世	Catégorie:Décès en 1626
分類:1629年	Catégorie:1629
分類:1629年過世	Catégorie:Décès en 1629
分類:1631年	Catégorie:1631
分類:1631年過世	Catégorie:Décès en 1631
分類:1633年	Catégorie:1633
分類:1633年過世	Catégorie:Décès en 1633
分類:1635年	Catégorie:1635
分類:1637年	Catégorie:1637
分類:1638年過世	Catégorie:Décès en 1638
分類:1640年	Catégorie:1640
分類:1640年過世	Catégorie:Décès en 1640
分類:1642年	Catégorie:1642
分類:1642年過世	Catégorie:Décès en 1642
分類:1644年過世	Catégorie:Décès en 1644
分類:1649年	Catégorie:1649
分類:1649年過世	Catégorie:Décès en 1649
分類:1652年	Catégorie:1652
分類:1657年	Catégorie:1657
分類:1659年	Catégorie:1659
分類:1660年過世	Catégorie:Décès en 1660
分類:1665年	Catégorie:1665
分類:1665年過世	Catégorie:Décès en 1665
分類:1666年過世	Catégorie:Décès en 1666
分類:1668年	Catégorie:1668
分類:1669年	Catégorie:1669
分類:1669年過世	Catégorie:Décès en 1669
分類:1671年過世	Catégorie:Décès en 1671
分類:1673年過世	Catégorie:Décès en 1673
分類:1674年過世	Catégorie:Décès en 1674
分類:1676年過世	Catégorie:Décès en 1676
分類:1678年	Catégorie:1678
分類:1678年過世	Catégorie:Décès en 1678
分類:1684年過世	Catégorie:Décès en 1684
分類:1686年	Catégorie:1686
分類:1687年過世	Catégorie:Décès en 1687
分類:1689年過世	Catégorie:Décès en 1689
分類:1693年	Catégorie:1693
分類:1693年過世	Catégorie:Décès en 1693
分類:1694年過世	Catégorie:Décès en 1694
分類:1696年	Catégorie:1696
分類:1696年過世	Catégorie:Décès en 1696
分類:1697年過世	Catégorie:Décès en 1697
分類:1699年	Catégorie:1699
分類:1699年過世	Catégorie:Décès en 1699
分類:1701年過世	Catégorie:Décès en 1701
分類:1702年過世	Catégorie:Décès en 1702
分類:1705年	Catégorie:1705
分類:1706年	Catégorie:1706
分類:1706年過世	Catégorie:Décès en 1706
分類:1708年過世	Catégorie:Décès en 1708
分類:1709年過世	Catégorie:Décès en 1709
分類:1711年	Catégorie:1711
分類:1711年過世	Catégorie:Décès en 1711
分類:1713年過世	Catégorie:Décès en 1713
分類:1715年過世	Catégorie:Décès en 1715
分類:1716年過世	Catégorie:Décès en 1716
分類:1720年	Catégorie:1720
分類:1722年	Catégorie:1722
分類:1722年過世	Catégorie:Décès en 1722
分類:1724年過世	Catégorie:Décès en 1724
分類:1726年	Catégorie:1726
分類:1726年過世	Catégorie:Décès en 1726
分類:1727年過世	Catégorie:Décès en 1727
分類:1728年過世	Catégorie:Décès en 1728
分類:1730年	Catégorie:1730
分類:1730年過世	Catégorie:Décès en 1730
分類:1731年過世	Catégorie:Décès en 1731
分類:1732年過世	Catégorie:Décès en 1732
分類:1733年過世	Catégorie:Décès en 1733
分類:1734年過世	Catégorie:Décès en 1734
分類:1735年過世	Catégorie:Décès en 1735
分類:1736年過世	Catégorie:Décès en 1736
分類:1737年過世	Catégorie:Décès en 1737
分類:1739年	Catégorie:1739
分類:1739年過世	Catégorie:Décès en 1739
分類:1741年過世	Catégorie:Décès en 1741
分類:1742年過世	Catégorie:Décès en 1742
分類:1743年過世	Catégorie:Décès en 1743
分類:1744年過世	Catégorie:Décès en 1744
分類:1745年過世	Catégorie:Décès en 1745
分類:1746年過世	Catégorie:Décès en 1746
分類:1747年過世	Catégorie:Décès en 1747
分類:1748年過世	Catégorie:Décès en 1748
分類:1749年過世	Catégorie:Décès en 1749
分類:1751年	Catégorie:1751
分類:1751年過世	Catégorie:Décès en 1751
分類:1752年過世	Catégorie:Décès en 1752
分類:1753年過世	Catégorie:Décès en 1753
分類:1754年過世	Catégorie:Décès en 1754
分類:1755年過世	Catégorie:Décès en 1755
分類:1756年過世	Catégorie:Décès en 1756
分類:1757年過世	Catégorie:Décès en 1757
分類:1758年過世	Catégorie:Décès en 1758
分類:1759年過世	Catégorie:Décès en 1759
分類:1760年過世	Catégorie:Décès en 1760
分類:1761年過世	Catégorie:Décès en 1761
分類:1762年過世	Catégorie:Décès en 1762
分類:1764年	Catégorie:1764
分類:1765年	Catégorie:1765
分類:1766年	Catégorie:1766
分類:1767年	Catégorie:1767
分類:1767年過世	Catégorie:Décès en 1767
分類:1769年	Catégorie:1769
分類:1769年過世	Catégorie:Décès en 1769
分類:1770年過世	Catégorie:Décès en 1770
分類:1771年過世	Catégorie:Décès en 1771
分類:1772年過世	Catégorie:Décès en 1772
分類:1773年過世	Catégorie:Décès en 1773
分類:1775年	Catégorie:1775
分類:1775年過世	Catégorie:Décès en 1775
分類:1776年過世	Catégorie:Décès en 1776
分類:1779年	Catégorie:1779
分類:1780年過世	Catégorie:Décès en 1780
分類:1781年過世	Catégorie:Décès en 1781
分類:1782年過世	Catégorie:Décès en 1782
分類:1783年過世	Catégorie:Décès en 1783
分類:1784年過世	Catégorie:Décès en 1784
分類:1785年過世	Catégorie:Décès en 1785
分類:1786年過世	Catégorie:Décès en 1786
分類:1787年過世	Catégorie:Décès en 1787
分類:1788年過世	Catégorie:Décès en 1788
分類:1789年過世	Catégorie:Décès en 1789
分類:1790年過世	Catégorie:Décès en 1790
分類:日本公司	Catégorie:Entreprise ayant son siège au Japon
模板:Lang-hi	Modèle:Lang-hi
分類:1778年	Catégorie:1778
分類:2023年	Catégorie:2023
分類:14年過世	Catégorie:Décès en 14
分類:30年	Catégorie:30
分類:32年過世	Catégorie:Décès en 32
分類:36年	Catégorie:36
分類:53年	Catégorie:53
分類:75年	Catégorie:75
分類:75年過世	Catégorie:Décès en 75
分類:79年過世	Catégorie:Décès en 79
分類:88年過世	Catégorie:Décès en 88
分類:95年過世	Catégorie:Décès en 95
分類:108年	Catégorie:108
分類:140年過世	Catégorie:Décès en 140
分類:167年過世	Catégorie:Décès en 167
分類:177年過世	Catégorie:Décès en 177
分類:182年	Catégorie:182
分類:188年過世	Catégorie:Décès en 188
分類:193年	Catégorie:193
分類:195年	Catégorie:195
分類:210年	Catégorie:210
分類:238年過世	Catégorie:Décès en 238
分類:248年過世	Catégorie:Décès en 248
分類:249年過世	Catégorie:Décès en 249
分類:262年過世	Catégorie:Décès en 262
分類:267年過世	Catégorie:Décès en 267
分類:286年過世	Catégorie:Décès en 286
分類:291年	Catégorie:291
分類:324年過世	Catégorie:Décès en 324
分類:340年	Catégorie:340
分類:353年	Catégorie:353
分類:384年過世	Catégorie:Décès en 384
分類:394年過世	Catégorie:Décès en 394
分類:428年	Catégorie:428
分類:430年	Catégorie:430
分類:451年過世	Catégorie:Décès en 451
分類:455年	Catégorie:455
分類:460年過世	Catégorie:Décès en 460
分類:477年	Catégorie:477
分類:485年	Catégorie:485
分類:490年過世	Catégorie:Décès en 490
分類:498年	Catégorie:498
分類:501年	Catégorie:501
分類:506年	Catégorie:506
分類:515年	Catégorie:515
分類:525年過世	Catégorie:Décès en 525
分類:534年	Catégorie:534
分類:551年	Catégorie:551
分類:554年過世	Catégorie:Décès en 554
分類:566年	Catégorie:566
分類:568年過世	Catégorie:Décès en 568
分類:569年過世	Catégorie:Décès en 569
分類:599年	Catégorie:599
分類:601年	Catégorie:601
分類:605年	Catégorie:605
分類:605年過世	Catégorie:Décès en 605
分類:617年	Catégorie:617
分類:617年過世	Catégorie:Décès en 617
Wikipedia:許年今日/二月十六號	Wikipédia:Éphéméride/16 février
分類:644年	Catégorie:644
Wikipedia:許年今日/五月二十五號	Wikipédia:Éphéméride/25 mai
分類:656年	Catégorie:656
分類:660年	Catégorie:660
分類:661年	Catégorie:661
分類:683年	Catégorie:683
分類:691年	Catégorie:691
分類:693年	Catégorie:693
分類:705年過世	Catégorie:Décès en 705
分類:707年	Catégorie:707
分類:708年過世	Catégorie:Décès en 708
